mug,"A mug is a large cup for hot drinks, with a handle but not used with a saucer."
mulch,"mulch (countable and uncountable, plural mulches)
(agriculture, horticulture) Any material used to cover the top layer of soil to protect, insulate, or decorate it, or to discourage weeds or retain moisture.An organic mulch is a mulch made of natural substances such as leaves or grass clippings.
(countable, agriculture) A material used as mulch, as a decorative redwood bark mulch."
mule,A mule is the child of a horse and a donkey. Mules are often used to carry things for people or pull carts or plows.
multiple,A constant product of a number.
mumps,
munch,
murmur,"murmur (plural murmurs)
(countable) Low or indistinct sounds or speech.1874, Marcus Clarke, For the Term of His Natural Life, chapter V:In the prison of the 'tween decks reigned a darkness pregnant with murmurs. The sentry at the entrance to the hatchway was supposed to ""prevent the prisoners from making a noise,"" but he put a very liberal interpretation upon the clause, and so long as the prisoners refrained from shouting, yelling, and fighting--eccentricities in which they sometimes indulged--he did not disturb them.A murmur arose from the audience.1960, P. G. Wodehouse, Jeeves in the Offing, chapter XI:The moment had come for the honeyed word. I lowered my voice to a confidential murmur, but on her inquiring if I had laryngitis raised it again.
1874, Marcus Clarke, For the Term of His Natural Life, chapter V:In the prison of the 'tween decks reigned a darkness pregnant with murmurs. The sentry at the entrance to the hatchway was supposed to ""prevent the prisoners from making a noise,"" but he put a very liberal interpretation upon the clause, and so long as the prisoners refrained from shouting, yelling, and fighting--eccentricities in which they sometimes indulged--he did not disturb them.
1960, P. G. Wodehouse, Jeeves in the Offing, chapter XI:The moment had come for the honeyed word. I lowered my voice to a confidential murmur, but on her inquiring if I had laryngitis raised it again.
(medicine) The sound made by any condition which produces noisy, or turbulent, flow of blood through the heart.
A muttered complaint or protest; the expression of dissatisfaction in a low muttering voice; any expression of complaint or discontent1919, Boris Sidis, The Source and Aim of Human Progress:In fear of disease and in the interest of his health man will be muzzled and masked like a vicious dog, and that without any murmur of complaint.1960, P. G. Wodehouse, Jeeves in the Offing, chapter XX:Glossop will return from his afternoon off to find the awful majesty of the Law waiting for him, complete with handcuffs. We can hardly expect him to accept an exemplary sentence without a murmur, so his first move will be to establish his innocence by revealing all.
1919, Boris Sidis, The Source and Aim of Human Progress:In fear of disease and in the interest of his health man will be muzzled and masked like a vicious dog, and that without any murmur of complaint.
1960, P. G. Wodehouse, Jeeves in the Offing, chapter XX:Glossop will return from his afternoon off to find the awful majesty of the Law waiting for him, complete with handcuffs. We can hardly expect him to accept an exemplary sentence without a murmur, so his first move will be to establish his innocence by revealing all."
muscular,"muscular (comparative more muscular, superlative most muscular)
Of, relating to, or connected with muscles.1912, Edgar Rice Burroughs, A Princess of Mars, chapter 2It was an effort of the mind, of the will, of the nerves; not muscular, for I could not move even so much as my little finger, but none the less mighty for all that.
1912, Edgar Rice Burroughs, A Princess of Mars, chapter 2It was an effort of the mind, of the will, of the nerves; not muscular, for I could not move even so much as my little finger, but none the less mighty for all that.
Brawny, thewy, having strength.1843, Charles Dickens, A Christmas Carol, Stave TwoThe arms were very long and muscular; the hands the same, as if its hold were of uncommon strength.
1843, Charles Dickens, A Christmas Carol, Stave TwoThe arms were very long and muscular; the hands the same, as if its hold were of uncommon strength.
Having large, well-developed muscles.
(figuratively) Strong, robust.2014 June 9, Samanth Subramanian, ""India After English?"" (blog post), nybooks.com:Future prime ministers may struggle to replicate the sort of muscular countrywide support that Modi was able to earn.
2014 June 9, Samanth Subramanian, ""India After English?"" (blog post), nybooks.com:Future prime ministers may struggle to replicate the sort of muscular countrywide support that Modi was able to earn."
muse,"muse (plural muses)
A source of inspiration.
(archaic) A poet; a bard.(Can we find and add a quotation of Milton to this entry?)"
museum,"A museum is a building where pictures, sculptures and other arts are shown."
mush,"mush (countable and uncountable, plural mushes)
(uncountable) A mess, often of food; a soft or semisolid substance.1855, Frederick Douglass, My Bondage and My Freedom Chapter 1His food is of the coarsest kind, consisting for the most part of cornmeal mush, which often finds it way from the wooden tray to his mouth in an oyster shell.
1855, Frederick Douglass, My Bondage and My Freedom Chapter 1His food is of the coarsest kind, consisting for the most part of cornmeal mush, which often finds it way from the wooden tray to his mouth in an oyster shell.
(radio) A mixture of noise produced by the harmonics of continuous-wave stations."
music,"Sounds that are played on musical instruments or sung with a certain rhythm and harmony, and forming melodies."
musk,"musk (countable and uncountable, plural musks)
A greasy secretion with a powerful odour, produced in a glandular sac of the male musk deer and used in the manufacture of perfumes.
A similar secretion produced by the otter and the civet.
A synthetic organic compound used as a substitute for the above.
The odour of musk.
The musk deer (genus Moschus).
The musk plant (Mimulus moschatus).
A plant of the genus Erodium (Erodium moschatum); the musky heronsbill.
A plant of the genus Muscari; grape hyacinth.
(slang, colloquial, vulgar) The scent of human genitalia when aroused or unwashed.I was so excited I could smell my own musk."
must,Must is usually used to tell someone they have no choice about doing something because it is important or because of a rule or law.
mustache,A mustache is hair grown on the face between the nose and lip.
Mustang,
mute,Being mute is not talking or making a sound; silent.
mutt,"mutt (plural mutts)
A mongrel dog (or sometimes cat); an animal of mixed breed or uncertain origin.
(figuratively, sometimes pejorative) A person of diverse ancestry.
(chiefly US, slang, derogatory) An idiot, a stupid person.1990, Goodfellas (film)You know, Sonny, you're a fucking mutt.
1990, Goodfellas (film)You know, Sonny, you're a fucking mutt."
mutter,"mutter (plural mutters)
A repressed or obscure utterance; an instance of muttering.The prisoners were docile, and accepted their lot with barely a mutter."
